product_name,price_sale,price_original,discount_rate,category,brand,product_url,type,rating_count,crawled_at,Kích thước màn hình,Công nghệ màn hình,Camera sau,Camera trước,Chipset,Công nghệ NFC,Dung lượng RAM,Bộ nhớ trong,Pin,Thẻ SIM,Hệ điều hành,Độ phân giải màn hình,Tính năng màn hình,Loại CPU,Tương thích,Tần số quét,Kiểu màn hình,Quay video,Tính năng camera,Quay video trước,GPU,Hồng ngoại,Jack tai nghe 35,Hỗ trợ mạng,GPS,Khe cắm thẻ nhớ,Công nghệ sạc,Cổng sạc,Kích thước,Trọng lượng,Chất liệu mặt lưng,Chất liệu khung viền,Hệ thống làm mát,Tiện ích khác,Công nghệ âm thanh,Cảm biến vân tay,Các loại cảm biến,Tính năng đặc biệt,Wi-Fi,Bluetooth,Thời điểm ra mắt,"Chỉ số kháng nước, bụi",Công nghệ - Tiện ích,Cảm biến,Hãng sản xuất,Chất liệu,Tiện ích,,Loại card đồ họa,Loại RAM,Số khe ram,Ổ cứng,Cổng giao tiếp,Chip AI,Chất liệu tấm nền,Khe đọc thẻ nhớ,Chất liệu vỏ trên,Chất liệu vỏ dưới,Loại đèn bàn phím,Bảo mật,Webcam,Chất liệu vỏ màn hình,Nguồn,Tính năng khác,Socket,Loại màn hình,Lenovo Tab,Micro,Thời lượng sử dụng Pin,Phương thức điều khiển,Cổng kết nối,Công suất,Thời lượng pin,Tính năng,Số thiết bị kết nối cùng lúc,Thời gian sạc,Thao tác điều khiển,Chống nước,Kết nối,Ứng dụng kết nối,Phạm vi kết nối cho phép,Dung lượng pin,Loa,Phạm vi kết nối,Tính năng sạc,Định dạng âm thanh
Điện thoại Sony Xperia 1VI 12GB 256GB - Cũ Trầy Xước,15590000,15590000,0%,Smartphone,Sony,https://cellphones.com.vn/dien-thoai-sony-xperia-1-vi-cu-tray-xuoc.html,Cu,0,2025-12-27 05:29:38,6.5 inches,OLED,"16mm: 12 MP 1/2.5"" Exmor RS cho cảm biến di động F2.2
24mm: 52 MP (Toàn cảnh) / 48 MP (Effective) 1/1.35"" Exmor T cho cảm biến di động F1.9
85 - 170mm: 12 MP 1/3.5"" Exmor RS cho cảm biến di động F2.3 (85 mm) - F3.5 (170 mm)","24mm: 12MP 1/2.9"" Exmor RS cho cảm biến di động F2.0",Snapdragon 8 Gen 3 Mobile Platform,Có,12 GB,256 GB,5000 mAh,,,,"Tần số quét 120Hz, Giảm nhòe do chuyển động 240 Hz, Tốc độ quét cảm ứng 240 Hz, Creator mode ""powered by CineAlta"", DCI-P3 100%, ITU-R BT.2020 (REC.2020), Illuminant D65 White point, 10-bit tonal gradation, Powered by BRAVIA, Sunlight Vision",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xiaomi Redmi Note 14 6GB 128GB - Cũ Trầy Xước,3090000,3090000,0%,Smartphone,Xiaomi,https://cellphones.com.vn/dien-thoai-xiaomi-redmi-note-14-cu-tray-xuoc.html,Cu,2,2025-12-27 05:29:43,6.67 inches,AMOLED,"Hệ thống camera AI 108MP
Camera đo chiều sâu 2MP - f/2.4
Camera cận cảnh 2MP - f/2.4",Camera trước 20MP - f/2.2,MediaTek Helio G99-Ultra,Có,6 GB,128 GB,5500mAh,2 Nano-SIM,Android 14,1080 x 2400 pixels (FullHD+),"Tốc độ làm mới: Lên đến 120Hz
Độ sáng: 1800 nits đỉnh
Tỷ lệ tương phản: 5.000.000:1","8 nhân, lên đến 2.2GHz",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xiaomi Redmi Note 14 Pro 8GB 256GB - Cũ Đẹp,5290000,5290000,0%,Smartphone,Xiaomi,https://cellphones.com.vn/dien-thoai-xiaomi-redmi-note-14-pro-8gb-256gb-cu-dep.html,Cu,0,2025-12-27 05:29:48,6.67 inches,AMOLED,"Chính 200 MP & Phụ 8 MP, 2 MP",32 MP,MediaTek Helio G100-Ultra 8 nhân,Có,8 GB,256 GB,5500 mAh,2 Nano SIM (Sim 2 chung khe với thẻ nhớ),Xiaomi HyperOS (Android 14),1080 x 2400 pixels (FullHD+),"Full HD+ (1080 x 2400 Pixels)
6.67"" - Tần số quét 120 Hz
Kính cường lực Corning Gorilla Glass Victus 2
Mở khoá khuôn mặt",2 nhân 2.2 GHz & 6 nhân 2.0 GHz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nothing Phone 2A Plus 12GB 256GB - Cũ Đẹp,5990000,5990000,0%,Smartphone,Khac,https://cellphones.com.vn/dien-thoai-nothing-phone-2a-plus-cu-dep.html,Cu,0,2025-12-27 05:29:52,6.7 inches,Flexible AMOLED On-cell,"Camera chính: 50 MP, f/1.88, 1/1.57""
Camera góc siêu rộng: 50 MP, f/2.2, 1/2.76""","50 MP, f/2.2, 1/2.76""",MediaTek Dimensity 7350 Pro 5G,Có,12 GB,256 GB,5000 mAh,2 SIM (Nano-SIM),Android 14,1080 x 2412 pixels,"1300 nits
120 Hz, 1,07 tỷ màu",Up to 3.0 GHz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samsung Galaxy Note 20 - Cũ Trầy Xước,5490000,5490000,0%,Smartphone,Samsung,https://cellphones.com.vn/samsung-galaxy-note-20-cu-tray-xuoc.html,Cu,1,2025-12-27 05:29:57,6.7 inches,,"12 MP, f/1.8, 26mm (wide), 1/1.76"", 1.8µm, Dual Pixel PDAF, OIS
64 MP, f/2.0, (telephoto), 1/1.72"", 0.8µm, PDAF, OIS, 3x hybrid optical zoom
12 MP, f/2.2, 120˚, 13mm (ultrawide), 1/2.55"", 1.4µm","10 MP, f/2.2, 26mm (wide), 1/3.2"", 1.22µm, Dual Pixel PDAF",Exynos 990 (7 nm+),,8 GB,256 GB,"Non-removable Li-Ion 4300 mAh battery
Fast charging 25W
USB Power Delivery 3.0
Fast Qi/PMA wireless charging
Reverse wireless charging 9W",2 SIM (Nano-SIM),"Android 10, One UI 2.5",1080 x 2400 pixels (FullHD+),,Octa-core (2x2.73 GHz Mongoose M5 & 2x2.50 GHz Cortex-A76 & 4x2.0 GHz Cortex-A55),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samsung Galaxy A32 - Cũ xước cấn,6490000,6490000,0%,Smartphone,Samsung,https://cellphones.com.vn/samsung-galaxy-a32-cu-xuoc-can.html,Cu,0,2025-12-27 05:30:02,6.4 inches,Super AMOLED,"Camera góc rộng: 64 MP, f/1.8, 26mm, PDAF
Camera góc siêu rộng: 8 MP, f/2.2, 123˚, 1/4.0"", 1.12µm
Camera macro: 5 MP, f/2.4
Cảm biến chiều sâu:5 MP, f/2.4","20 MP, f/2.2",Mediatek Helio G80 (12 nm),Không,6 GB,128 GB,Li-Ion 5000 mAh,2 SIM (Nano-SIM),"Android 11, One UI 3.0",1080 x 2400 pixels (FullHD+),"Tần số quét 90Hz, độ sáng tối đa 800 nits",8 nhân ( 2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55 ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Điện thoại Meizu Mblu Note 21 Pro NFC 8GB 256GB - Đã Kích Hoạt,3190000,3190000,0%,Smartphone,Khac,https://cellphones.com.vn/dien-thoai-meizu-mblu-note-21-pro-cu-da-kich-hoat.html,Cu,0,2025-12-27 05:30:07,6.78 inches,IPS LCD,64 MP + 2 MP,13 MP,Mediatek Helio G99 (6 nm),Có,8 GB,256 GB,5000mAh,2 Nano-SIM,"Android 14, Flyme AIOS",1080 x 2400 pixels (FullHD+),"Mật độ điểm ảnh 388ppi, tần số quét 120Hz, độ sáng tối đa 550 nits",8 nhân (2 x 2.2 GHz Cortex-A76 và 6 x 2.0 GHz Cortex-A55),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samsung Galaxy S22 Ultra (12GB - 512GB) - Cũ Trầy Xước,11790000,11790000,0%,Smartphone,Samsung,https://cellphones.com.vn/samsung-galaxy-s22-ultra-12gb-512gb-cu-tray-xuoc.html,Cu,0,2025-12-27 05:30:12,6.8 inches,Dynamic AMOLED 2X,"108 MP, f/1.8 góc rộng
10 MP, f/4.9
10 MP, f/2.4
12 MP, f/2.2 góc siêu rộng","40 MP, f/2.2",Qualcomm Snapdragon 8 Gen 1 (4 nm),Có,12 GB,512 GB,Li-Ion 5000 mAh,2 Nano-SIM + eSIM,"Android 12, One UI 4.1",1440 x 3088 pixels (QHD+),"Tần số quét 120Hz
Công nghệ HDR10+",Tám nhân (1x3.00 GHz Cortex-X2 & 3x2.50 GHz Cortex-A710 & 4x1.80 GHz Cortex-A510),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xiaomi Redmi Note 14 5G 8GB 256GB - Cũ Trầy Xước,4190000,4190000,0%,Smartphone,Xiaomi,https://cellphones.com.vn/dien-thoai-xiaomi-redmi-note-14-5g-cu-tray-xuoc.html,Cu,0,2025-12-27 05:30:16,6.67 inches,AMOLED,"108MP, ƒ/1.7
8MP góc siêu rộng, ƒ/2.2
2MP Macro, ƒ/2.4","20MP, ƒ/2.2",MediaTek Dimensity 7025 - Ultra,Có,8 GB,256 GB,5110mAh,2 SIM (Nano-SIM),Xiaomi HyperOS,1080 x 2400 pixels (FullHD+),"Tần số quét 120Hz
Độ sáng 2100 nits
Độ sâu màu 8 bit
Độ tương phản 5.000.000:1
Giải màu rộng DCI-P3
960Hz PWM dimming
Corning Gorilla Glass 5","Octa-core processor, up to 2.5GHz
Tiền trình 6nm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nothing Phone 3A 8GB 128GB - Đã Kích Hoạt,6790000,6790000,0%,Smartphone,Khac,https://cellphones.com.vn/dien-thoai-nothing-phone-3a-cu-da-kich-hoat.html,Cu,0,2025-12-27 05:30:23,6.77 inches,AMOLED,"Camera chính: 50MP, F1.88
Camera góc siêu rộng: 8MP, F2.2
Camera Tele: 50MP, F2.0","32MP, F2.2",Qualcomm SM7635 Snapdragon 7s Gen 3,Có,8 GB,128 GB,5000mAh,2 Nano-SIM,Nothing OS 3.1 (Based on Android 15),1080 x 2392 pixels,"120Hz, NTSC 105%, 387 ppi, 3000nit, 1.07 tỷ màu, DCI-P3 100%, HDR10+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iPhone 16 512GB - Cũ Đẹp,20990000,20990000,0%,Smartphone,Apple,https://cellphones.com.vn/iphone-16-512gb-cu-dep.html,Cu,0,2025-12-27 05:30:31,6.1 inches,Super Retina XDR OLED,"Camera chính: 48MP, f/1.6, 26mm, Focus Pixels 100%, hỗ trợ ảnh có độ phân giải siêu cao
Camera góc siêu rộng: 12MP, ƒ/2.2, 13 mm, Focus Pixels 100%, Độ phóng đại quang học 2x, độ thu nhỏ quang học 2x; phạm vi thu phóng quang học 4x Độ thu phóng kỹ thu","12MP, ƒ/1.9, Tự động lấy nét theo pha Focus Pixels",Apple A18,Có,,512 GB,,Sim kép (nano-Sim và e-Sim) - Hỗ trợ 2 e-Sim,iOS 18,2556 x 1179 pixels,"Dynamic Island
Màn hình HDR
True Tone
Dải màu rộng (P3)
Haptic Touch
Tỷ lệ tương phản 2.000.000:1
Độ sáng tối đa 1000 nit
460 ppi
Lớp phủ kháng dầu chống in dấu vân tay
Hỗ trợ hiển thị đồng thời nhiều ngôn ngữ và ký tự",CPU 6 lõi mới với 2 lõi hiệu năng và 4 lõi tiết kiệm điện,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OnePlus 11 5G 8GB 128GB - Cũ Trầy Xước,7990000,7990000,0%,Smartphone,Khac,https://cellphones.com.vn/oneplus-11-5g-8gb-128gb-cu-tray-xuoc.html,Cu,0,2025-12-27 05:30:35,6.7 inches,Fluid AMOLED,"Camera góc rộng: 50MP, Laser AF, OIS
Camera tele: 32MP, PDAF, OIS, zoom quang 2x
Camera góc siêu rộng: 48MP, AF","Camera góc rộng: 16 MP, ƒ/2.45 hỗ trợ EIS",Snapdragon 8 Gen 2 (4 nm),Có,8 GB,128 GB,5000 mAh,2 SIM (nano‑SIM và eSIM),OxygenOS trên nền tảng Android™ 13,1440 x 3216 pixels (QHD+),"Corning® Gorilla® Glass Victus, Hỗ trợ sRGB, Display P3, 10-bit Color Depth, HDR10+",1x3.2 GHz Cortex-X3 & 2x2.8 GHz Cortex-A715 & 2x2.8 GHz Cortex-A710 & 3x2.0 GHz Cortex-A510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Điện thoại Sony Xperia 1V 12GB 256GB - Cũ Trầy Xước,13490000,13490000,0%,Smartphone,Sony,https://cellphones.com.vn/sony-xperia-1-v-12gb-256gb-cu-tray-xuoc.html,Cu,0,2025-12-27 05:30:40,6.5 inches,OLED,52 MP + 48MP + 12MP,"12MP, f/2.0",Snapdragon 8 Gen 2,Có,12 GB,256 GB,5000 mAh,2 SIM (Nano-SIM),Android™ 13,3840 x 1644 pixels,"Tần số quét 120Hz, Kính Corning® Gorilla® Glass Victus",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xiaomi 14T 12GB 256GB - Cũ Đẹp,7990000,7990000,0%,Smartphone,Xiaomi,https://cellphones.com.vn/xiaomi-14t-12gb-256gb-cu-dep.html,Cu,4,2025-12-27 05:30:45,6.67 inches,AMOLED,"Camera chính: 50MP, 23mm, ƒ/1 7 Cảm biến hình ảnh IMX906 của Sony 2 0 m Super Pixel
Máy ảnh tele: 50MP, 50mm, ƒ/1 9
Máy ảnh góc siêu rộng: 12MP, 15mm, ƒ/2 2","32MPƒ/2,0
FOV 80,8˚
Chế độ ban đêm
HDR
Tính năng chụp ảnh bằng lòng bàn tay",MediaTek Dimensity 8300-Ultra,Có,12 GB,256 GB,5000 mAh,Sim kép (nano-Sim và e-Sim) - Hỗ trợ 2 e-Sim,,1220 x 2712 pixels,"144Hz, 1,5K CrystalRes AMOLED, 446 ppi, 4000 nits, Độ sâu màu 12 bit, Làm mờ PWM lên đến 3840
HDR10+, Dolby Vision","1x Cortex-A715, Lên đến 3,35GHz; 3x Cortex-A715, Lên đến 3,2GHz; 4x Cortex-A510 lên đến 2,2GHz",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samsung Galaxy Z Flip5 5G 512GB - Cũ Xước Cấn,7290000,7290000,0%,Smartphone,Samsung,https://cellphones.com.vn/samsung-galaxy-z-flip-5-5g-512gb-cu-xuoc-can.html,Cu,0,2025-12-27 05:30:50,6.7 inches,Dynamic AMOLED 2X,"Camera siêu rộng: 12MP, F2.2, 123°, 1.12 μm, FF
Camera chính: 12MP, F1.8, Dual Pixel, 1.8μm, OIS","10MP, F2.4, 1.22μm",Snapdragon 8 Gen 2 for Galaxy,Có,8 GB,512 GB,3700 mAh,Nano-SIM + eSIM,Android 13,1080 x 2640 pixels,"Màn hình trong: Dynamic AMOLED 2X, FHD+ (2640 x 1080 Pixels), 120 Hz, Ultra Thin Glass, độ sáng tối đa 1000nits
Màn hình phụ: 3.4"" (720x748) Super AMOLED, 60Hz, 306ppi, Corning Gorilla Glass Victus 2","1 nhân 3.36 GHz, 4 nhân 2.8 GHz & 3 nhân 2 GHz",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xiaomi 14T Pro 5G 12GB 512GB - Cũ Xước Cấn,9190000,9190000,0%,Smartphone,Xiaomi,https://cellphones.com.vn/xiaomi-14t-pro-12gb-512gb-5g-cu-xuoc-can.html,Cu,0,2025-12-27 05:30:54,6.73 inches,AMOLED,"Chính 50 MP & Phụ 50 MP, 12 MP",32 MP,MediaTek Dimensity 9300+ 8 nhân,Có,12 GB,512 GB,5000 mAh,2 Nano SIM hoặc 1 Nano + 1 eSIM,Xiaomi HyperOS (Android 14),,"1.5K (1220 x 2712 Pixels)
6.67"" - Tần số quét 144 Hz
4000 nits
Kính cường lực Corning Gorilla Glass 5
Mở khoá khuôn mặt","1 nhân 3.4 GHz, 3 nhân 2.85 GHz & 4 nhân 2 GHz",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TECNO SPARK 30 Pro 8GB 256GB - Đã Kích Hoạt,3290000,3290000,0%,Smartphone,Khac,https://cellphones.com.vn/dien-thoai-tecno-spark-30-pro-8gb-256gb-cu-da-kich-hoat.html,Cu,0,2025-12-27 05:30:59,6.78 inches,AMOLED,"108MP, f/1.75",13MP,MediaTek Helio G100,Có,8 GB,256 GB,5000 mAh,2 Nano-SIM,Android 14,,"120Hz, 1700 nits",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samsung Galaxy S21 Ultra 5G 12GB 256GB - Cũ Xước Cấn,7490000,7490000,0%,Smartphone,Samsung,https://cellphones.com.vn/samsung-galaxy-s21-ultra-256gb-cu-xuoc-can.html,Cu,3,2025-12-27 05:31:03,6.8 inches,Dynamic AMOLED,"- Ống kính chính góc rộng: 108MP, f/1.8
- Ống kính zoom tiềm vọng: 10MP, zoom quang 10x
- Cảm biến tele: 10MP, zoom quang 3x
- Cảm biến siêu rộng: 12MP, f/2.2
- Cảm biến Laser AF","40 MP, f/2.2",Exynos 2100 8 nhân,Có,12 GB,256 GB,"- Dung lượng pin 5,000mAh
- Sạc nhanh có dây 25W
- Sạc nhanh không dây 15W
- Sạc ngược không dây 4.5W",2 SIM (Nano-SIM),"Android 11, One UI 3.0",1440 x 3200 pixels (QHD+),"120Hz
HDR10+
Corning Gorilla Glass Victus","8 nhân: 1 nhân Cortex-X1 tốc độ 2.9GHz, 3 nhân Cortex-A78 tốc độ 2.8GHz, 4 nhân Cortex-A55 tốc độ 2.2GHz",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Điện thoại Meizu Mblu 21 4GB 64GB - Đã Kích Hoạt,1590000,1590000,0%,Smartphone,Khac,https://cellphones.com.vn/dien-thoai-meizu-mblu-21-4gb-64gb-cu-da-kich-hoat.html,Cu,0,2025-12-27 05:31:08,6.79 inches,,"13MP
0.08 MP",8 MP,Spreadtrum T606,Không,4 GB,64 GB,4900mAh,2 Nano-SIM,Android 14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Điện thoại Meizu Mblu 22 Pro NFC 6GB 256GB - Đã Kích Hoạt,2290000,2290000,0%,Smartphone,Khac,https://cellphones.com.vn/dien-thoai-meizu-mblu-22-pro-6gb-256gb-cu-da-kich-hoat.html,Cu,0,2025-12-27 05:31:12,6.79 inches,TFT LCD,"50 MP, AF f/1.8
Camera macro: 2 MP, f/2.4","5 MP, f/2.0",MediaTek Helio G81,Có,6 GB,256 GB,5000 mAh,2 Nano-SIM,Android 15,720 x 1640 pixels,,Octa-core,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samsung Galaxy S21 FE 8GB 256GB - Cũ đẹp,5790000,5790000,0%,Smartphone,Samsung,https://cellphones.com.vn/samsung-galaxy-s21-fe-8gb-256gb-cu-dep.html,Cu,1,2025-12-27 05:31:17,6.4 inches,Super AMOLED,"Camera góc rộng: 12 MP, f/1.8, PDAF, OIS
Camera tele: 8 MP, f/2.4, 3x optical zoom
Camera góc siêu rộng: 12 MP, f/2.2","32 MP, f/2.2",Exynos 2100 (5nm),Có,8 GB,256 GB,4500mAh,2 SIM (Nano-SIM),,1080 x 2400 pixels (FullHD+),Trang bị Spen Pro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samsung Galaxy S25 Ultra 5G 12GB 512GB - Đã Kích Hoạt,24490000,24490000,0%,Smartphone,Samsung,https://cellphones.com.vn/dien-thoai-samsung-galaxy-s25-ultra-5g-512gb-cu-da-kich-hoat.html,Cu,0,2025-12-27 05:31:22,6.9 inches,Dynamic AMOLED 2X,"Camera siêu rộng 50MP
Camera góc rộng 200 MP
Camera Tele (5x) 50MP
Camera Tele (3x) 10MP""",12 MP,Snapdragon 8 Elite dành cho Galaxy (3nm),Có,12 GB,512 GB,5000 mAh,2 Nano-SIM + eSIM,Android 17,3120 x 1440 pixels (Quad HD+),"120Hz
2600 nits
Corning® Gorilla® Armor 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TECNO CAMON 40 Pro 8GB 256GB - Đã Kích Hoạt,4590000,4590000,0%,Smartphone,Khac,https://cellphones.com.vn/dien-thoai-tecno-camon-40-pro-8gb-256gb-cu-da-kich-hoat.html,Cu,0,2025-12-27 05:31:27,6.78 inches,AMOLED,"50MP, ƒ/1.8
Góc siêu rộng 8MP",50MP,Mediatek Helio G100 Ultimate,Có,8 GB,256 GB,5200mAh,2 Nano-SIM,Android 15,,"Màn hình cong đôi
FHD+
Tần số quét 120Hz
Độ sáng màn hình 1300 nits
HDR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samsung Galaxy S25 Edge 5G 12GB 512GB - Cũ Đẹp,16890000,16890000,0%,Smartphone,Samsung,https://cellphones.com.vn/dien-thoai-samsung-galaxy-s25-edge-5g-12gb-512gb-cu-dep.html,Cu,0,2025-12-27 05:31:32,6.7 inches,Dynamic AMOLED 2X,Chính 200 MP & Phụ 12 MP,12 MP,Qualcomm Snapdragon 8 Elite For Galaxy 8 nhân,Có,12 GB,512 GB,Li-Ion 3900 mAh,Dual nano-SIM hoặc 1 nano-SIM + 1 eSIM,Android 15,1440 x 3120 pixels,"2K+ (1440 x 3120 Pixels)
Tần số quét 120 Hz
2600 nits
Kính cường lực Corning Gorilla Glass Ceramic 2",Qualcomm Snapdragon 8 Elite For Galaxy 8 nhân 4.47 GHz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xiaomi 13T Pro 5G (12GB - 512GB) - Cũ Xước Cấn,7790000,7790000,0%,Smartphone,Xiaomi,https://cellphones.com.vn/xiaomi-13t-pro-12gb-512gb-cu-xuoc-can.html,Cu,0,2025-12-27 05:31:36,6.73 inches,OLED,"Camera chính góc rộng: 50 MP, 1/1.22""
Camera góc siêu rộng: 12 MP
Camera Tele: 50 MP",20 MP,Dimensity 9200+,,12 GB,512 GB,5.000 mAh,2 SIM (nano‑SIM và eSIM),Android 13,1220 x 2712 pixels,"Màn OLED 1.5K
Tần số quét 144 Hz",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samsung Galaxy A35 5G 8GB 256GB - Cũ Đẹp,5590000,5590000,0%,Smartphone,Samsung,https://cellphones.com.vn/samsung-galaxy-a35-8gb-256gb-cu-dep.html,Cu,0,2025-12-27 05:31:41,6.6 inches,Super AMOLED,"Camera chính rộng: 50 MP OIS+HDR Camera Macro: 5MP, f/2.4
Camera siêu rộng: 8MP, f/2.2","13MP, f/2.2",Exynos 1380,Có,8 GB,256 GB,5000 mAh,2 SIM (Nano-SIM),Android 14,1080 x 2340 pixels (FullHD+),"Tốc độ làm mới 120Hz
1000 nits, Gorilla Glass 7",4 nhân 2.4 GHz & 4 nhân 2.0 GHz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xiaomi Redmi Note 13 Pro Plus 5G 8GB 256GB - Cũ Trầy Xước,4790000,4790000,0%,Smartphone,Xiaomi,https://cellphones.com.vn/xiaomi-redmi-note-13-pro-plus-8gb-256gb-cu-tray-xuoc.html,Cu,2,2025-12-27 05:31:46,6.67 inches,AMOLED,"Chính 200 MP & Phụ 8 MP, 2 MP",16 MP,Mediatek Dimensity 7200 Ultra (4 nm),Có,8 GB,256 GB,5000 mAh,2 SIM (Nano-SIM),Android 13,1220 x 2712 pixels,Tần số quét 120Hz,2x2.8 GHz Cortex-A715 & 6x2.0 GHz Cortex-A510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samsung Galaxy A06 6GB 128GB - Cũ Trầy Xước,1890000,1890000,0%,Smartphone,Samsung,https://cellphones.com.vn/dien-thoai-samsung-galaxy-a06-6gb-128gb-cu-tray-xuoc.html,Cu,0,2025-12-27 05:31:51,6.7 inches,PLS LCD,"50.0 MP, f/1.8
2.0 MP, f/2.4","8.0 MP, f/2.0",MediaTek Helio G85,,6 GB,128 GB,5000 mAh,2 SIM (Nano-SIM),Android,720 x 1600 pixel,16 triệu màu,"8 nhân 2GHz, 1.8GHz",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samsung Galaxy Z Flip3 5G Cũ xước cấn,3990000,3990000,0%,Smartphone,Samsung,https://cellphones.com.vn/samsung-galaxy-z-flip-3-cu-xuoc-can.html,Cu,1,2025-12-27 05:31:56,6.7 inches,Super AMOLED,"Camera góc siêu rộng: 12MP, f/2.2, Dual Pixel AF, OIS
Camera góc rộng: 12MP, f/1.8","Góc rộng 10MP, f/2.4",Snapdragon 888 8 (5nm),Có,8 GB,128 GB,3300 mAh,2 SIM (nano‑SIM và eSIM),Android 11,,"Màn hình chính: 6.7"" 2640 x 1080 425ppi , FHD+ Dynamic AMOLED 2X Display (22:9), 120Hz
Màn hình phụ: 1.9"" Super AMOLED, 260 x 512 302ppi","1 nhân 2.84 GHz, 3 nhân 2.42 GHz & 4 nhân 1.8 GHz",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
